Date,Observer,Time,Subject,Unit,Sex,Status,State,Social,Recipient
10/28/10,DAVID,3:25:30 PM,ATE,K,M,BACHELOR,F,,
10/28/10,DAVID,3:25:42 PM,ATE,K,M,BACHELOR,M,,
10/28/10,DAVID,3:26:05 PM,ATE,K,M,BACHELOR,F,,
10/28/10,DAVID,3:26:30 PM,ATE,K,M,BACHELOR,R,,
10/28/10,DAVID,3:26:43 PM,ATE,K,M,BACHELOR,M,,
10/28/10,DAVID,3:26:45 PM,ATE,K,M,BACHELOR,R,,
10/28/10,DAVID,3:26:54 PM,ATE,K,M,BACHELOR,NB,,
10/28/10,DAVID,3:28:29 PM,ATE,K,M,BACHELOR,,L@HF1,
10/28/10,DAVID,3:28:34 PM,ATE,K,M,BACHELOR,M,,
10/28/10,DAVID,3:29:01 PM,ATE,K,M,BACHELOR,R,,
10/28/10,DAVID,3:30:50 PM,ATE,K,M,BACHELOR,M,,
10/28/10,DAVID,3:31:45 PM,ATE,K,M,BACHELOR,NB,,
10/28/10,DAVID,3:31:47 PM,ATE,K,M,BACHELOR,END,,
10/29/10,DAVID,8:25:45 AM,DUM,K,M,BACHELOR,START,,
10/29/10,DAVID,8:25:46 AM,DUM,K,M,BACHELOR,S,,
10/29/10,DAVID,8:25:51 AM,DUM,K,M,BACHELOR,,G2,SMA
10/29/10,DAVID,8:26:05 AM,DUM,K,M,BACHELOR,,G1,SMA
10/29/10,DAVID,8:26:38 AM,DUM,K,M,BACHELOR,,GZ,SMA
10/29/10,DAVID,8:26:44 AM,DUM,K,M,BACHELOR,,W2X1,SMA
10/29/10,DAVID,8:26:47 AM,DUM,K,M,BACHELOR,,L1,SMA
10/29/10,DAVID,8:26:48 AM,DUM,K,M,BACHELOR,M,,
10/29/10,DAVID,8:26:56 AM,DUM,K,M,BACHELOR,R,,
10/29/10,DAVID,8:27:08 AM,DUM,K,M,BACHELOR,M,,
10/29/10,DAVID,8:27:27 AM,DUM,K,M,BACHELOR,,A1VG1W1G2,SMA
10/29/10,DAVID,8:27:28 AM,DUM,K,M,BACHELOR,S,,
10/29/10,DAVID,8:28:04 AM,DUM,K,M,BACHELOR,,G3VG1,SMA
10/29/10,DAVID,8:28:45 AM,DUM,K,M,BACHELOR,,G1,SMA
10/29/10,DAVID,8:29:25 AM,DUM,K,M,BACHELOR,,G3,SMA
10/29/10,DAVID,8:29:50 AM,DUM,K,M,BACHELOR,,A2,SHO
10/29/10,DAVID,8:30:11 AM,DUM,K,M,BACHELOR,,GZ,SMA
10/29/10,DAVID,8:30:16 AM,DUM,K,M,BACHELOR,,W1VG1G2,SMA
10/29/10,DAVID,8:30:46 AM,DUM,K,M,BACHELOR,,G3VG2VG1,SMA
10/29/10,DAVID,8:31:40 AM,DUM,K,M,BACHELOR,NB,,
10/29/10,DAVID,8:31:43 AM,DUM,K,M,BACHELOR,,G2,SMA
10/29/10,DAVID,8:31:58 AM,DUM,K,M,BACHELOR,,G1,SMA
10/29/10,DAVID,8:32:10 AM,DUM,K,M,BACHELOR,,G2,SMA
10/29/10,DAVID,8:32:31 AM,DUM,K,M,BACHELOR,,G3,SMA
10/29/10,DAVID,8:33:29 AM,DUM,K,M,BACHELOR,,G2VG1,SMA
10/29/10,DAVID,8:33:38 AM,DUM,K,M,BACHELOR,,G3,SMA
10/29/10,DAVID,8:34:12 AM,DUM,K,M,BACHELOR,,G1VY2,SMA
10/29/10,DAVID,8:34:26 AM,DUM,K,M,BACHELOR,,GZ,SMA
10/29/10,DAVID,8:34:28 AM,DUM,K,M,BACHELOR,R,,
10/29/10,DAVID,8:34:39 AM,DUM,K,M,BACHELOR,,W1X2,SMA
10/29/10,DAVID,8:34:56 AM,DUM,K,M,BACHELOR,,L2,SHO
10/29/10,DAVID,8:35:22 AM,DUM,K,M,BACHELOR,,L2,SMA
10/29/10,DAVID,8:35:25 AM,DUM,K,M,BACHELOR,M,,
10/29/10,DAVID,8:36:01 AM,DUM,K,M,BACHELOR,,A1VY1,SMA SHO KRO KRI
10/29/10,DAVID,8:36:01 AM,DUM,K,M,BACHELOR,R,,
10/29/10,DAVID,8:36:38 AM,DUM,K,M,BACHELOR,NB,,
10/29/10,DAVID,8:38:48 AM,DUM,K,M,BACHELOR,,Y1,
10/29/10,DAVID,8:41:05 AM,DUM,K,M,BACHELOR,NB,,
10/29/10,DAVID,8:41:06 AM,DUM,K,M,BACHELOR,END,,
10/29/10,DAVID,8:41:48 AM,KRO,K,M,BACHELOR,START,,
10/29/10,DAVID,8:41:50 AM,KRO,K,M,BACHELOR,R,,
10/29/10,DAVID,8:43:13 AM,KRO,K,M,BACHELOR,,L@UN,
10/29/10,DAVID,8:44:33 AM,KRO,K,M,BACHELOR,,L2,SMA
10/29/10,DAVID,8:45:21 AM,KRO,K,M,BACHELOR,M,,
10/29/10,DAVID,8:45:39 AM,KRO,K,M,BACHELOR,S,,
10/29/10,DAVID,8:45:57 AM,KRO,K,M,BACHELOR,R,,
10/29/10,DAVID,8:47:26 AM,KRO,K,M,BACHELOR,NB,,
10/29/10,DAVID,8:50:00 AM,KRO,K,M,BACHELOR,,Y1,
10/29/10,DAVID,8:52:30 AM,KRO,K,M,BACHELOR,NB,,
10/29/10,DAVID,8:57:25 AM,KRO,K,M,BACHELOR,NB,,
10/29/10,DAVID,8:57:28 AM,KRO,K,M,BACHELOR,END,,
10/29/10,DAVID,8:58:31 AM,DUM,K,M,BACHELOR,START,,
10/29/10,DAVID,8:58:33 AM,DUM,K,M,BACHELOR,S,,
10/29/10,DAVID,8:58:42 AM,DUM,K,M,BACHELOR,,G3,SMA
10/29/10,DAVID,8:58:45 AM,DUM,K,M,BACHELOR,,G2,SMA
10/29/10,DAVID,8:58:53 AM,DUM,K,M,BACHELOR,,G3,SMA
10/29/10,DAVID,8:59:24 AM,DUM,K,M,BACHELOR,,A2,KRO
10/29/10,DAVID,8:59:34 AM,DUM,K,M,BACHELOR,,G1,SMA
10/29/10,DAVID,8:59:41 AM,DUM,K,M,BACHELOR,,GZ,SMA
10/29/10,DAVID,8:59:51 AM,DUM,K,M,BACHELOR,,W1X2,SMA
10/29/10,DAVID,9:00:02 AM,DUM,K,M,BACHELOR,,L1,KRO
10/29/10,DAVID,9:00:03 AM,DUM,K,M,BACHELOR,M,,
10/29/10,DAVID,9:00:09 AM,DUM,K,M,BACHELOR,S,,
10/29/10,DAVID,9:00:16 AM,DUM,K,M,BACHELOR,,G2,SMA
10/29/10,DAVID,9:01:12 AM,DUM,K,M,BACHELOR,,VG2VG1G3VIVM1,SMA
10/29/10,DAVID,9:02:09 AM,DUM,K,M,BACHELOR,,A2,SHO
10/29/10,DAVID,9:02:21 AM,DUM,K,M,BACHELOR,,G2,SMA
10/29/10,DAVID,9:02:55 AM,DUM,K,M,BACHELOR,,GZ,SMA
10/29/10,DAVID,9:03:02 AM,DUM,K,M,BACHELOR,,G3VG2,SMA
10/29/10,DAVID,9:04:42 AM,DUM,K,M,BACHELOR,NB,,
10/29/10,DAVID,9:04:46 AM,DUM,K,M,BACHELOR,,G1,SMA
10/29/10,DAVID,9:05:14 AM,DUM,K,M,BACHELOR,,G3,SMA
10/29/10,DAVID,9:07:32 AM,DUM,K,M,BACHELOR,,G1,SMA
10/29/10,DAVID,9:07:52 AM,DUM,K,M,BACHELOR,,GZ,SMA
10/29/10,DAVID,9:08:03 AM,DUM,K,M,BACHELOR,,W1X2,SMA
10/29/10,DAVID,9:08:07 AM,DUM,K,M,BACHELOR,,G1,SMA
10/29/10,DAVID,9:08:16 AM,DUM,K,M,BACHELOR,,W1G2,SMA
10/29/10,DAVID,9:09:05 AM,DUM,K,M,BACHELOR,NB,,
10/29/10,DAVID,9:09:53 AM,DUM,K,M,BACHELOR,,VY1,SMA
10/29/10,DAVID,9:10:18 AM,DUM,K,M,BACHELOR,,A2,KRO
10/29/10,DAVID,9:11:01 AM,DUM,K,M,BACHELOR,,GZ,SMA
10/29/10,DAVID,9:11:07 AM,DUM,K,M,BACHELOR,R,,
10/29/10,DAVID,9:11:15 AM,DUM,K,M,BACHELOR,,W2G1,SMA
10/29/10,DAVID,9:11:16 AM,DUM,K,M,BACHELOR,S,,
10/29/10,DAVID,9:11:29 AM,DUM,K,M,BACHELOR,,GZ,SMA
10/29/10,DAVID,9:11:34 AM,DUM,K,M,BACHELOR,M,,
10/29/10,DAVID,9:11:46 AM,DUM,K,M,BACHELOR,,G2,SMA
10/29/10,DAVID,9:11:47 AM,DUM,K,M,BACHELOR,S,,
10/29/10,DAVID,9:11:58 AM,DUM,K,M,BACHELOR,,A2,KRI
10/29/10,DAVID,9:12:02 AM,DUM,K,M,BACHELOR,,L1,SHO
10/29/10,DAVID,9:12:23 AM,DUM,K,M,BACHELOR,,GZ,SHO
10/29/10,DAVID,9:12:26 AM,DUM,K,M,BACHELOR,M,,
10/29/10,DAVID,9:12:30 AM,DUM,K,M,BACHELOR,,L1,KRI
10/29/10,DAVID,9:12:44 AM,DUM,K,M,BACHELOR,,L1,KRO
10/29/10,DAVID,9:12:47 AM,DUM,K,M,BACHELOR,S,,
10/29/10,DAVID,9:12:54 AM,DUM,K,M,BACHELOR,,G1,SMA
10/29/10,DAVID,9:13:11 AM,DUM,K,M,BACHELOR,,A2,SHO
10/29/10,DAVID,9:13:16 AM,DUM,K,M,BACHELOR,,A2,KRI
10/29/10,DAVID,9:13:28 AM,DUM,K,M,BACHELOR,,,KRO
10/29/10,DAVID,9:13:40 AM,DUM,K,M,BACHELOR,,GZ,SMA
10/29/10,DAVID,9:13:43 AM,DUM,K,M,BACHELOR,F,,
10/29/10,DAVID,9:14:12 AM,DUM,K,M,BACHELOR,NB,,
10/29/10,DAVID,9:14:13 AM,DUM,K,M,BACHELOR,END,,
10/29/10,DAVID,9:36:15 AM,KRO,K,M,BACHELOR,START,,
10/29/10,DAVID,9:36:17 AM,KRO,K,M,BACHELOR,F,,
10/29/10,DAVID,9:36:46 AM,KRO,K,M,BACHELOR,M,,
10/29/10,DAVID,9:37:11 AM,KRO,K,M,BACHELOR,F,,
10/29/10,DAVID,9:38:33 AM,KRO,K,M,BACHELOR,,A2,KRI
10/29/10,DAVID,9:38:57 AM,KRO,K,M,BACHELOR,,VG1,.
10/29/10,DAVID,9:39:30 AM,KRO,K,M,BACHELOR,,L2,KRI
10/29/10,DAVID,9:39:34 AM,KRO,K,M,BACHELOR,R,,
10/29/10,DAVID,9:40:05 AM,KRO,K,M,BACHELOR,F,,
10/29/10,DAVID,9:40:35 AM,KRO,K,M,BACHELOR,,VG2VG1,KRI
10/29/10,DAVID,9:41:29 AM,KRO,K,M,BACHELOR,NB,,
10/29/10,DAVID,9:41:32 AM,KRO,K,M,BACHELOR,M,,
10/29/10,DAVID,9:41:41 AM,KRO,K,M,BACHELOR,F,,
10/29/10,DAVID,9:42:36 AM,KRO,K,M,BACHELOR,M,,
10/29/10,DAVID,9:42:48 AM,KRO,K,M,BACHELOR,F,,
10/29/10,DAVID,9:44:02 AM,KRO,K,M,BACHELOR,,VG1,
10/29/10,DAVID,9:45:18 AM,KRO,K,M,BACHELOR,,VM2VG1,KRI
10/29/10,DAVID,9:46:07 AM,KRO,K,M,BACHELOR,,VIVM2VM1,KRI
10/29/10,DAVID,9:46:27 AM,KRO,K,M,BACHELOR,NB,,
10/29/10,DAVID,9:47:10 AM,KRO,K,M,BACHELOR,F,,
10/29/10,DAVID,9:47:10 AM,KRO,K,M,BACHELOR,M,,
10/29/10,DAVID,9:47:15 AM,KRO,K,M,BACHELOR,F,,
10/29/10,DAVID,9:47:22 AM,KRO,K,M,BACHELOR,,A1,SMA
10/29/10,DAVID,9:47:55 AM,KRO,K,M,BACHELOR,,L2,SMA
10/29/10,DAVID,9:50:57 AM,KRO,K,M,BACHELOR,,VT1,SAM
10/29/10,DAVID,9:52:06 AM,KRO,K,M,BACHELOR,NB,,
10/29/10,DAVID,9:52:10 AM,KRO,K,M,BACHELOR,END,,
10/29/10,DAVID,10:00:03 AM,ATT,K,M,BACHELOR,START,,
10/29/10,DAVID,10:00:04 AM,ATT,K,M,BACHELOR,F,,
10/29/10,DAVID,10:01:25 AM,ATT,K,M,BACHELOR,M,,
10/29/10,DAVID,10:01:35 AM,ATT,K,M,BACHELOR,F,,
10/29/10,DAVID,10:02:48 AM,ATT,K,M,BACHELOR,M,,
10/29/10,DAVID,10:03:11 AM,ATT,K,M,BACHELOR,,VT1,OUM
10/29/10,DAVID,10:03:13 AM,ATT,K,M,BACHELOR,F,,
10/29/10,DAVID,10:04:14 AM,ATT,K,M,BACHELOR,,A2,KHA
10/29/10,DAVID,10:04:31 AM,ATT,K,M,BACHELOR,,L1,KHA
10/29/10,DAVID,10:04:49 AM,ATT,K,M,BACHELOR,,VT1,SAM
10/29/10,DAVID,10:04:53 AM,ATT,K,M,BACHELOR,M,,
10/29/10,DAVID,10:04:56 AM,ATT,K,M,BACHELOR,F,,
10/29/10,DAVID,10:05:31 AM,ATT,K,M,BACHELOR,NB,,
10/29/10,DAVID,10:06:06 AM,ATT,K,M,BACHELOR,M,,
10/29/10,DAVID,10:06:15 AM,ATT,K,M,BACHELOR,F,,
10/29/10,DAVID,10:06:56 AM,ATT,K,M,BACHELOR,M,,
10/29/10,DAVID,10:07:10 AM,ATT,K,M,BACHELOR,F,,
10/29/10,DAVID,10:07:36 AM,ATT,K,M,BACHELOR,M,,
10/29/10,DAVID,10:08:02 AM,ATT,K,M,BACHELOR,F,,
10/29/10,DAVID,10:08:18 AM,ATT,K,M,BACHELOR,,VG2VG1VIVM1,ONE
10/29/10,DAVID,10:08:38 AM,ATT,K,M,BACHELOR,M,,
10/29/10,DAVID,10:08:47 AM,ATT,K,M,BACHELOR,F,,
10/29/10,DAVID,10:09:01 AM,ATT,K,M,BACHELOR,M,,
10/29/10,DAVID,10:09:19 AM,ATT,K,M,BACHELOR,,VG2VIVM1,ONE
10/29/10,DAVID,10:09:39 AM,ATT,K,M,BACHELOR,F,,
10/29/10,DAVID,10:10:30 AM,ATT,K,M,BACHELOR,NB,,
10/29/10,DAVID,10:10:31 AM,ATT,K,M,BACHELOR,M,,
10/29/10,DAVID,10:10:45 AM,ATT,K,M,BACHELOR,,LD,
10/29/10,DAVID,10:10:52 AM,ATT,K,M,BACHELOR,F,,
10/29/10,DAVID,10:10:53 AM,ATT,K,M,BACHELOR,,LZD,
10/29/10,DAVID,10:11:00 AM,ATT,K,M,BACHELOR,,LD,
10/29/10,DAVID,10:11:00 AM,ATT,K,M,BACHELOR,M,,
10/29/10,DAVID,10:11:08 AM,ATT,K,M,BACHELOR,F,,
10/29/10,DAVID,10:11:09 AM,ATT,K,M,BACHELOR,,LZD,
10/29/10,DAVID,10:11:48 AM,ATT,K,M,BACHELOR,,VG1VG2,KHA
10/29/10,DAVID,10:12:07 AM,ATT,K,M,BACHELOR,,VM1,
10/29/10,DAVID,10:12:39 AM,ATT,K,M,BACHELOR,M,,
10/29/10,DAVID,10:12:44 AM,ATT,K,M,BACHELOR,,LD,
10/29/10,DAVID,10:13:51 AM,ATT,K,M,BACHELOR,,VIVM1VG2VG1,ONE
10/29/10,DAVID,10:14:22 AM,ATT,K,M,BACHELOR,R,,
10/29/10,DAVID,10:14:23 AM,ATT,K,M,BACHELOR,,LZD,
10/29/10,DAVID,10:15:03 AM,ATT,K,M,BACHELOR,F,,
10/29/10,DAVID,10:15:55 AM,ATT,K,M,BACHELOR,NB,,
10/29/10,DAVID,10:15:58 AM,ATT,K,M,BACHELOR,END,,
10/29/10,DAVID,10:16:33 AM,KHA,K,M,BACHELOR,START,,
10/29/10,DAVID,10:16:34 AM,KHA,K,M,BACHELOR,F,,
10/29/10,DAVID,10:17:06 AM,KHA,K,M,BACHELOR,,VG2VG1,ATT
10/29/10,DAVID,10:17:07 AM,KHA,K,M,BACHELOR,M,,
10/29/10,DAVID,10:17:14 AM,KHA,K,M,BACHELOR,F,,
10/29/10,DAVID,10:17:26 AM,KHA,K,M,BACHELOR,M,,
10/29/10,DAVID,10:17:42 AM,KHA,K,M,BACHELOR,,VIVM1VIVM2,ATT
10/29/10,DAVID,10:18:09 AM,KHA,K,M,BACHELOR,F,,
10/29/10,DAVID,10:18:20 AM,KHA,K,M,BACHELOR,,VG1VG2,ATT
10/29/10,DAVID,10:18:30 AM,KHA,K,M,BACHELOR,M,,
10/29/10,DAVID,10:18:53 AM,KHA,K,M,BACHELOR,,VG2VG1,ONE
10/29/10,DAVID,10:18:55 AM,KHA,K,M,BACHELOR,F,,
10/29/10,DAVID,10:19:28 AM,KHA,K,M,BACHELOR,,VG2VG1,ONE
10/29/10,DAVID,10:19:45 AM,KHA,K,M,BACHELOR,M,,
10/29/10,DAVID,10:20:11 AM,KHA,K,M,BACHELOR,F,,
10/29/10,DAVID,10:20:11 AM,KHA,K,M,BACHELOR,F,,
10/29/10,DAVID,10:20:12 AM,KHA,K,M,BACHELOR,R,,
10/29/10,DAVID,10:20:22 AM,KHA,K,M,BACHELOR,,VG2VG1,ONE
10/29/10,DAVID,10:20:36 AM,KHA,K,M,BACHELOR,M,,
10/29/10,DAVID,10:21:13 AM,KHA,K,M,BACHELOR,,A1,ATT 
10/29/10,DAVID,10:21:14 AM,KHA,K,M,BACHELOR,F,,
10/29/10,DAVID,10:21:32 AM,KHA,K,M,BACHELOR,,L2,ATT 
10/29/10,DAVID,10:22:03 AM,KHA,K,M,BACHELOR,NB,,
10/29/10,DAVID,10:22:19 AM,KHA,K,M,BACHELOR,,VG1VG2,ATT 
10/29/10,DAVID,10:22:20 AM,KHA,K,M,BACHELOR,M,,
10/29/10,DAVID,10:22:25 AM,KHA,K,M,BACHELOR,F,,
10/29/10,DAVID,10:22:42 AM,KHA,K,M,BACHELOR,M,,
10/29/10,DAVID,10:22:50 AM,KHA,K,M,BACHELOR,F,,
10/29/10,DAVID,10:23:12 AM,KHA,K,M,BACHELOR,M,,
10/29/10,DAVID,10:23:19 AM,KHA,K,M,BACHELOR,F,,
10/29/10,DAVID,10:25:33 AM,KHA,K,M,BACHELOR,M,,
10/29/10,DAVID,10:25:41 AM,KHA,K,M,BACHELOR,F,,
10/29/10,DAVID,10:26:58 AM,KHA,K,M,BACHELOR,,L@VT,
10/29/10,DAVID,10:27:03 AM,KHA,K,M,BACHELOR,NB,,
10/29/10,DAVID,10:27:14 AM,KHA,K,M,BACHELOR,,VG2VIVM1,ATT 
10/29/10,DAVID,10:28:46 AM,KHA,K,M,BACHELOR,,A2VT2X1,OUM
10/29/10,DAVID,10:28:50 AM,KHA,K,M,BACHELOR,M,,
10/29/10,DAVID,10:29:23 AM,KHA,K,M,BACHELOR,,VN1L1,OUM
10/29/10,DAVID,10:29:27 AM,KHA,K,M,BACHELOR,R,,
10/29/10,DAVID,10:29:47 AM,KHA,K,M,BACHELOR,F,,
10/29/10,DAVID,10:30:18 AM,KHA,K,M,BACHELOR,,VG2VG1,ONE
10/29/10,DAVID,10:30:19 AM,KHA,K,M,BACHELOR,M,,
10/29/10,DAVID,10:30:38 AM,KHA,K,M,BACHELOR,F,,
10/29/10,DAVID,10:30:39 AM,KHA,K,M,BACHELOR,M,,
10/29/10,DAVID,10:31:38 AM,KHA,K,M,BACHELOR,R,,
10/29/10,DAVID,10:32:02 AM,KHA,K,M,BACHELOR,NB,,
10/29/10,DAVID,10:32:04 AM,KHA,K,M,BACHELOR,END,,
10/29/10,DAVID,10:33:02 AM,GHE,K,M,BACHELOR,START,,
10/29/10,DAVID,10:33:04 AM,GHE,K,M,BACHELOR,F,,
10/29/10,DAVID,10:33:53 AM,GHE,K,M,BACHELOR,,VT2,OUM
10/29/10,DAVID,10:33:54 AM,GHE,K,M,BACHELOR,M,,
10/29/10,DAVID,10:34:09 AM,GHE,K,M,BACHELOR,F,,
10/29/10,DAVID,10:34:28 AM,GHE,K,M,BACHELOR,M,,
10/29/10,DAVID,10:34:45 AM,GHE,K,M,BACHELOR,F,,
10/29/10,DAVID,10:35:22 AM,GHE,K,M,BACHELOR,M,,
10/29/10,DAVID,10:35:35 AM,GHE,K,M,BACHELOR,,D1,SAM
10/29/10,DAVID,10:35:39 AM,GHE,K,M,BACHELOR,F,,
10/29/10,DAVID,10:36:33 AM,GHE,K,M,BACHELOR,M,,
10/29/10,DAVID,10:37:06 AM,GHE,K,M,BACHELOR,F,,
10/29/10,DAVID,10:37:40 AM,GHE,K,M,BACHELOR,M,,
10/29/10,DAVID,10:37:43 AM,GHE,K,M,BACHELOR,F,,
10/29/10,DAVID,10:38:32 AM,GHE,K,M,BACHELOR,NB,,
10/29/10,DAVID,10:39:42 AM,GHE,K,M,BACHELOR,M,,
10/29/10,DAVID,10:39:44 AM,GHE,K,M,BACHELOR,F,,
10/29/10,DAVID,10:40:08 AM,GHE,K,M,BACHELOR,M,,
10/29/10,DAVID,10:40:16 AM,GHE,K,M,BACHELOR,F,,
10/29/10,DAVID,10:40:42 AM,GHE,K,M,BACHELOR,M,,
10/29/10,DAVID,10:40:44 AM,GHE,K,M,BACHELOR,F,,
10/29/10,DAVID,10:42:41 AM,GHE,K,M,BACHELOR,M,,
10/29/10,DAVID,10:43:19 AM,GHE,K,M,BACHELOR,,A1VG2F2M2G2,ONE
10/29/10,DAVID,10:43:20 AM,GHE,K,M,BACHELOR,S,,
10/29/10,DAVID,10:43:41 AM,GHE,K,M,BACHELOR,,GZL2,ONE
10/29/10,DAVID,10:43:43 AM,GHE,K,M,BACHELOR,M,,
10/29/10,DAVID,10:44:03 AM,GHE,K,M,BACHELOR,NB,,
10/29/10,DAVID,10:44:07 AM,GHE,K,M,BACHELOR,F,,
10/29/10,DAVID,10:45:20 AM,GHE,K,M,BACHELOR,,VI1,
10/29/10,DAVID,10:45:35 AM,GHE,K,M,BACHELOR,M,,
10/29/10,DAVID,10:45:41 AM,GHE,K,M,BACHELOR,,A1,ONE
10/29/10,DAVID,10:45:42 AM,GHE,K,M,BACHELOR,F,,
10/29/10,DAVID,10:46:14 AM,GHE,K,M,BACHELOR,,A2VM1VG2,ATT
10/29/10,DAVID,10:46:40 AM,GHE,K,M,BACHELOR,,A2,KHA
10/29/10,DAVID,10:46:47 AM,GHE,K,M,BACHELOR,,L1,ONE
10/29/10,DAVID,10:47:23 AM,GHE,K,M,BACHELOR,,L1,KHA
10/29/10,DAVID,10:47:29 AM,GHE,K,M,BACHELOR,M,,
10/29/10,DAVID,10:47:31 AM,GHE,K,M,BACHELOR,F,,
10/29/10,DAVID,10:48:26 AM,GHE,K,M,BACHELOR,NB,,
10/29/10,DAVID,10:48:28 AM,GHE,K,M,BACHELOR,END,,
10/30/10,DAVID,8:50:04 AM,MEA,K,M,BACHELOR,START,,
10/30/10,DAVID,8:50:05 AM,MEA,K,M,BACHELOR,F,,
10/30/10,DAVID,8:50:10 AM,MEA,K,M,BACHELOR,M,,
10/30/10,DAVID,8:50:20 AM,MEA,K,M,BACHELOR,F,,
10/30/10,DAVID,8:50:36 AM,MEA,K,M,BACHELOR,,A1,SAM
10/30/10,DAVID,8:51:09 AM,MEA,K,M,BACHELOR,,L2,SAM
10/30/10,DAVID,8:51:45 AM,MEA,K,M,BACHELOR,,VG1VG2,SAM
10/30/10,DAVID,8:52:41 AM,MEA,K,M,BACHELOR,,L@U,
10/30/10,DAVID,8:54:18 AM,MEA,K,M,BACHELOR,S,,
10/30/10,DAVID,8:54:39 AM,MEA,K,M,BACHELOR,,K1G2VY1,SAM
10/30/10,DAVID,8:55:01 AM,MEA,K,M,BACHELOR,,G1,SAM
10/30/10,DAVID,8:55:38 AM,MEA,K,M,BACHELOR,NB,,
10/30/10,DAVID,8:55:44 AM,MEA,K,M,BACHELOR,,G2,SAM
10/30/10,DAVID,8:56:39 AM,MEA,K,M,BACHELOR,,G1,SAM
10/30/10,DAVID,8:57:22 AM,MEA,K,M,BACHELOR,,GZ,SAM
10/30/10,DAVID,8:57:24 AM,MEA,K,M,BACHELOR,R,,
10/30/10,DAVID,8:57:44 AM,MEA,K,M,BACHELOR,,W1X2,SAM
10/30/10,DAVID,8:57:57 AM,MEA,K,M,BACHELOR,,L@U,
10/30/10,DAVID,8:59:11 AM,MEA,K,M,BACHELOR,,L2,SAM
10/30/10,DAVID,8:59:12 AM,MEA,K,M,BACHELOR,M,,
10/30/10,DAVID,8:59:33 AM,MEA,K,M,BACHELOR,S,,
10/30/10,DAVID,8:59:34 AM,MEA,K,M,BACHELOR,,A1VN2M1K2G2,SAM
10/30/10,DAVID,9:00:22 AM,MEA,K,M,BACHELOR,NB,,
10/30/10,DAVID,9:00:26 AM,MEA,K,M,BACHELOR,,GZ,SAM
10/30/10,DAVID,9:00:30 AM,MEA,K,M,BACHELOR,,L2,SAM
10/30/10,DAVID,9:00:34 AM,MEA,K,M,BACHELOR,M,,
10/30/10,DAVID,9:00:46 AM,MEA,K,M,BACHELOR,F,,
10/30/10,DAVID,9:02:11 AM,MEA,K,M,BACHELOR,M,,
10/30/10,DAVID,9:02:31 AM,MEA,K,M,BACHELOR,F,,
10/30/10,DAVID,9:02:37 AM,MEA,K,M,BACHELOR,M,,
10/30/10,DAVID,9:02:52 AM,MEA,K,M,BACHELOR,F,,
10/30/10,DAVID,9:03:06 AM,MEA,K,M,BACHELOR,,A2,IGO
10/30/10,DAVID,9:03:20 AM,MEA,K,M,BACHELOR,,L2,IGO
10/30/10,DAVID,9:03:21 AM,MEA,K,M,BACHELOR,M,,
10/30/10,DAVID,9:03:40 AM,MEA,K,M,BACHELOR,F,,
10/30/10,DAVID,9:04:18 AM,MEA,K,M,BACHELOR,M,,
10/30/10,DAVID,9:05:05 AM,MEA,K,M,BACHELOR,R,,
10/30/10,DAVID,9:05:30 AM,MEA,K,M,BACHELOR,NB,,
10/30/10,DAVID,9:05:32 AM,MEA,K,M,BACHELOR,END,,
10/30/10,DAVID,9:21:10 AM,DRA,K,M,BACHELOR,START,,
10/30/10,DAVID,9:21:11 AM,DRA,K,M,BACHELOR,R,,
10/30/10,DAVID,9:21:40 AM,DRA,K,M,BACHELOR,,VN2K1,OJM
10/30/10,DAVID,9:22:01 AM,DRA,K,M,BACHELOR,,VG1,QUA
10/30/10,DAVID,9:22:10 AM,DRA,K,M,BACHELOR,M,,
10/30/10,DAVID,9:22:35 AM,DRA,K,M,BACHELOR,,VG2VG1,SAM
10/30/10,DAVID,9:22:48 AM,DRA,K,M,BACHELOR,,LD,
10/30/10,DAVID,9:23:09 AM,DRA,K,M,BACHELOR,,VG1,
10/30/10,DAVID,9:23:36 AM,DRA,K,M,BACHELOR,R,,
10/30/10,DAVID,9:23:37 AM,DRA,K,M,BACHELOR,,LZD,
10/30/10,DAVID,9:23:54 AM,DRA,K,M,BACHELOR,,LD,
10/30/10,DAVID,9:23:54 AM,DRA,K,M,BACHELOR,M,,
10/30/10,DAVID,9:24:30 AM,DRA,K,M,BACHELOR,,LZD,
10/30/10,DAVID,9:24:30 AM,DRA,K,M,BACHELOR,R,,
10/30/10,DAVID,9:25:39 AM,DRA,K,M,BACHELOR,,L@BAC,
10/30/10,DAVID,9:25:59 AM,DRA,K,M,BACHELOR,M,,
10/30/10,DAVID,9:26:12 AM,DRA,K,M,BACHELOR,,LD,
10/30/10,DAVID,9:26:41 AM,DRA,K,M,BACHELOR,NB,,
10/30/10,DAVID,9:26:43 AM,DRA,K,M,BACHELOR,,LZD,
10/30/10,DAVID,9:26:44 AM,DRA,K,M,BACHELOR,R,,
10/30/10,DAVID,9:26:57 AM,DRA,K,M,BACHELOR,F,,
10/30/10,DAVID,9:27:50 AM,DRA,K,M,BACHELOR,,VG1VIVM1,
10/30/10,DAVID,9:29:11 AM,DRA,K,M,BACHELOR,,VG1VIVMVG2,QUA
10/30/10,DAVID,9:29:40 AM,DRA,K,M,BACHELOR,,VG2VIVM1VG1,IGO
