Date,Observer,Time,Subject,Unit,Sex,Status,State,Social,Recipient
9/25/11,ESHETI,9:03:01 AM,REL,K,M,BACHELOR,,VT1VT2VG2,UM
9/25/11,ESHETI,9:03:12 AM,REL,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:03:24 AM,REL,K,M,BACHELOR,,VG1VM1,
9/25/11,ESHETI,9:04:30 AM,REL,K,M,BACHELOR,NB,,
9/25/11,ESHETI,9:04:32 AM,REL,K,M,BACHELOR,END,,
9/25/11,ESHETI,9:05:09 AM,MUS,K,M,BACHELOR,START,,
9/25/11,ESHETI,9:05:11 AM,MUS,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:06:07 AM,MUS,K,M,BACHELOR,,VG1VG2VM1,UBM
9/25/11,ESHETI,9:06:17 AM,MUS,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:07:05 AM,MUS,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:07:28 AM,MUS,K,M,BACHELOR,,VG2VG1,KET
9/25/11,ESHETI,9:07:51 AM,MUS,K,M,BACHELOR,,VG2VG1VM1,SAM
9/25/11,ESHETI,9:08:02 AM,MUS,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:08:38 AM,MUS,K,M,BACHELOR,,A1VG1VG2N2M1,UBM
9/25/11,ESHETI,9:08:42 AM,MUS,K,M,BACHELOR,R,,
9/25/11,ESHETI,9:08:46 AM,MUS,K,M,BACHELOR,S,,
9/25/11,ESHETI,9:08:59 AM,MUS,K,M,BACHELOR,,VG1VG2VM1G1,UBM
9/25/11,ESHETI,9:10:56 AM,MUS,K,M,BACHELOR,NB,,
9/25/11,ESHETI,9:11:27 AM,MUS,K,M,BACHELOR,,VG1W1VG2G2,UBM
9/25/11,ESHETI,9:11:37 AM,MUS,K,M,BACHELOR,,G3,UBM
9/25/11,ESHETI,9:12:26 AM,MUS,K,M,BACHELOR,,G2,UBM
9/25/11,ESHETI,9:13:35 AM,MUS,K,M,BACHELOR,,GZ,UBM
9/25/11,ESHETI,9:13:35 AM,MUS,K,M,BACHELOR,R,,
9/25/11,ESHETI,9:13:48 AM,MUS,K,M,BACHELOR,,L1F,UBM
9/25/11,ESHETI,9:13:49 AM,MUS,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:14:42 AM,MUS,K,M,BACHELOR,,VH1,
9/25/11,ESHETI,9:14:51 AM,MUS,K,M,BACHELOR,R,,
9/25/11,ESHETI,9:15:30 AM,MUS,K,M,BACHELOR,,VG1VG2VY1,ONI
9/25/11,ESHETI,9:16:35 AM,MUS,K,M,BACHELOR,NB,,
9/25/11,ESHETI,9:16:43 AM,MUS,K,M,BACHELOR,,L@U,
9/25/11,ESHETI,9:16:51 AM,MUS,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:17:21 AM,MUS,K,M,BACHELOR,,VH1,
9/25/11,ESHETI,9:17:57 AM,MUS,K,M,BACHELOR,,VO1,
9/25/11,ESHETI,9:18:01 AM,MUS,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:18:23 AM,MUS,K,M,BACHELOR,,VG2VG1VM1,UBM
9/25/11,ESHETI,9:18:40 AM,MUS,K,M,BACHELOR,,VG2VG1,KET
9/25/11,ESHETI,9:18:55 AM,MUS,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:19:16 AM,MUS,K,M,BACHELOR,,VG1VG2VM1,UBM
9/25/11,ESHETI,9:19:20 AM,MUS,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:21:05 AM,MUS,K,M,BACHELOR,NB,,
9/25/11,ESHETI,9:21:08 AM,MUS,K,M,BACHELOR,END,,
9/25/11,ESHETI,9:23:58 AM,ONI,K,M,BACHELOR,START,,
9/25/11,ESHETI,9:24:00 AM,ONI,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:24:24 AM,ONI,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:24:46 AM,ONI,K,M,BACHELOR,,VG1VG2VG1,SAM
9/25/11,ESHETI,9:25:08 AM,ONI,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:25:34 AM,ONI,K,M,BACHELOR,,VG2VG1,UBM
9/25/11,ESHETI,9:27:01 AM,ONI,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:27:22 AM,ONI,K,M,BACHELOR,,VG1VG2VM1,REL
9/25/11,ESHETI,9:27:26 AM,ONI,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:29:55 AM,ONI,K,M,BACHELOR,NB,,
9/25/11,ESHETI,9:30:01 AM,ONI,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:30:21 AM,ONI,K,M,BACHELOR,,VG1VG2VG1,KET
9/25/11,ESHETI,9:30:25 AM,ONI,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:31:46 AM,ONI,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:32:16 AM,ONI,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:33:07 AM,ONI,K,M,BACHELOR,,VG2VG1VM1,REL
9/25/11,ESHETI,9:33:28 AM,ONI,K,M,BACHELOR,,VG1VG2VM2,REL
9/25/11,ESHETI,9:33:38 AM,ONI,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:34:04 AM,ONI,K,M,BACHELOR,,VG1VG2VM1,KET
9/25/11,ESHETI,9:34:44 AM,ONI,K,M,BACHELOR,NB,,
9/25/11,ESHETI,9:34:47 AM,ONI,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:34:59 AM,ONI,K,M,BACHELOR,,VG1VM1,
9/25/11,ESHETI,9:35:43 AM,ONI,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:35:58 AM,ONI,K,M,BACHELOR,,VG1VG2,SAM
9/25/11,ESHETI,9:36:01 AM,ONI,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:36:31 AM,ONI,K,M,BACHELOR,,VG2VG1VM1,UBM
9/25/11,ESHETI,9:36:38 AM,ONI,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:37:11 AM,ONI,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:38:16 AM,ONI,K,M,BACHELOR,,VG2VG1VM1,KET
9/25/11,ESHETI,9:38:19 AM,ONI,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:39:12 AM,ONI,K,M,BACHELOR,,VG1VG2VM2,REL
9/25/11,ESHETI,9:39:47 AM,ONI,K,M,BACHELOR,NB,,
9/25/11,ESHETI,9:39:50 AM,ONI,K,M,BACHELOR,END,,
9/25/11,ESHETI,9:51:35 AM,REL,K,M,BACHELOR,START,,
9/25/11,ESHETI,9:51:37 AM,REL,K,M,BACHELOR,F,,
9/25/11,ESHETI,9:51:54 AM,REL,K,M,BACHELOR,,VG1VG2,SAM
9/25/11,ESHETI,9:52:16 AM,REL,K,M,BACHELOR,M,,
9/25/11,ESHETI,9:52:34 AM,REL,K,M,BACHELOR,R,,
9/25/11,ESHETI,9:52:38 AM,REL,K,M,BACHELOR,,L@U,
9/25/11,ESHETI,9:53:16 AM,REL,K,M,BACHELOR,,U1,
9/25/11,ESHETI,9:53:58 AM,REL,K,M,BACHELOR,,VG2VG1VY1,MUS
9/25/11,ESHETI,9:54:16 AM,REL,K,M,BACHELOR,S,,
9/25/11,ESHETI,9:54:17 AM,REL,K,M,BACHELOR,,A2VG2VG1G2,MUS
9/25/11,ESHETI,9:55:55 AM,REL,K,M,BACHELOR,,VG2VG1VM1G1K1,MUS
9/25/11,ESHETI,9:56:24 AM,REL,K,M,BACHELOR,,VG1VG2VY1G2,MUS
9/25/11,ESHETI,9:57:15 AM,REL,K,M,BACHELOR,NB,,
9/25/11,ESHETI,9:57:58 AM,REL,K,M,BACHELOR,,G3,MUS
9/25/11,ESHETI,9:58:52 AM,REL,K,M,BACHELOR,,G1,MUS
9/25/11,ESHETI,9:59:16 AM,REL,K,M,BACHELOR,,VG1VG2G2,MUS
9/25/11,ESHETI,10:00:36 AM,REL,K,M,BACHELOR,,G3,MUS
9/25/11,ESHETI,10:01:17 AM,REL,K,M,BACHELOR,,G1,MUS
9/25/11,ESHETI,10:01:52 AM,REL,K,M,BACHELOR,,VG1W1VG2G2,MUS
9/25/11,ESHETI,10:02:02 AM,REL,K,M,BACHELOR,NB,,
9/25/11,ESHETI,10:04:58 AM,REL,K,M,BACHELOR,,G3,MUS
9/25/11,ESHETI,10:05:23 AM,REL,K,M,BACHELOR,,VG2VG1G1,MUS
9/25/11,ESHETI,10:05:39 AM,REL,K,M,BACHELOR,,G2,MUS
9/25/11,ESHETI,10:07:35 AM,REL,K,M,BACHELOR,NB,,
9/25/11,ESHETI,10:07:41 AM,REL,K,M,BACHELOR,END,,
9/25/11,ESHETI,10:08:16 AM,KET,K,M,BACHELOR,START,,
9/25/11,ESHETI,10:08:18 AM,KET,K,M,BACHELOR,S,,
9/25/11,ESHETI,10:08:33 AM,KET,K,M,BACHELOR,,G2,UBM
9/25/11,ESHETI,10:09:32 AM,KET,K,M,BACHELOR,,G3,UBM
9/25/11,ESHETI,10:09:50 AM,KET,K,M,BACHELOR,,G2,UBM
9/25/11,ESHETI,10:11:20 AM,KET,K,M,BACHELOR,,VG2VG1VM1G1,UBM
9/25/11,ESHETI,10:12:28 AM,KET,K,M,BACHELOR,,VG1W1VG2VY1G2,UBM
9/25/11,ESHETI,10:12:44 AM,KET,K,M,BACHELOR,,G3,UBM
9/25/11,ESHETI,10:14:02 AM,KET,K,M,BACHELOR,NB,,
9/25/11,ESHETI,10:14:14 AM,KET,K,M,BACHELOR,,G2,UBM
9/25/11,ESHETI,10:14:38 AM,KET,K,M,BACHELOR,,G3,UBM
9/25/11,ESHETI,10:15:13 AM,KET,K,M,BACHELOR,,G2,UBM
9/25/11,ESHETI,10:16:55 AM,KET,K,M,BACHELOR,,VG2VG1VM1G1,UBM
9/25/11,ESHETI,10:17:40 AM,KET,K,M,BACHELOR,,G2,UBM
9/25/11,ESHETI,10:19:25 AM,KET,K,M,BACHELOR,,VG2VG1G1,UBM
9/25/11,ESHETI,10:21:08 AM,KET,K,M,BACHELOR,,VG1W1VG2VY1G2,UBM
9/25/11,ESHETI,10:21:17 AM,KET,K,M,BACHELOR,,K2,UBM
9/25/11,ESHETI,10:22:04 AM,KET,K,M,BACHELOR,,G1,UBM
9/25/11,ESHETI,10:23:19 AM,KET,K,M,BACHELOR,,VG2VG1VM1G1,UBM
9/25/11,ESHETI,10:23:26 AM,KET,K,M,BACHELOR,NB,,
9/25/11,ESHETI,10:23:33 AM,KET,K,M,BACHELOR,END,,
9/25/11,ESHETI,10:29:26 AM,ONI,K,M,BACHELOR,START,,
9/25/11,ESHETI,10:29:28 AM,ONI,K,M,BACHELOR,F,,
9/25/11,ESHETI,10:29:59 AM,ONI,K,M,BACHELOR,M,,
9/25/11,ESHETI,10:30:37 AM,ONI,K,M,BACHELOR,F,,
9/25/11,ESHETI,10:31:13 AM,ONI,K,M,BACHELOR,,VG2VG1,KET
9/25/11,ESHETI,10:33:49 AM,ONI,K,M,BACHELOR,,VG1VG2VM1,UBM
9/25/11,ESHETI,10:35:24 AM,ONI,K,M,BACHELOR,NB,,
9/25/11,ESHETI,10:36:37 AM,ONI,K,M,BACHELOR,S,,
9/25/11,ESHETI,10:36:38 AM,ONI,K,M,BACHELOR,,A2VG2VG1G2,KET
9/25/11,ESHETI,10:37:46 AM,ONI,K,M,BACHELOR,,G1,KET
9/25/11,ESHETI,10:40:30 AM,ONI,K,M,BACHELOR,NB,,
9/25/11,ESHETI,10:40:50 AM,ONI,K,M,BACHELOR,,G2,KET
9/25/11,ESHETI,10:40:58 AM,ONI,K,M,BACHELOR,,G3,KET
9/25/11,ESHETI,10:42:21 AM,ONI,K,M,BACHELOR,,VG2W2VG1G1,KET
9/25/11,ESHETI,10:43:12 AM,ONI,K,M,BACHELOR,,G2,KET
9/25/11,ESHETI,10:43:46 AM,ONI,K,M,BACHELOR,,G3,KET
9/25/11,ESHETI,10:44:34 AM,ONI,K,M,BACHELOR,NB,,
9/25/11,ESHETI,10:44:47 AM,ONI,K,M,BACHELOR,END,,
9/25/11,ESHETI,10:51:52 AM,MUS,K,M,BACHELOR,START,,
9/25/11,ESHETI,10:51:55 AM,MUS,K,M,BACHELOR,F,,
9/25/11,ESHETI,10:53:14 AM,MUS,K,M,BACHELOR,,VG2VG1,UBM
9/25/11,ESHETI,10:53:47 AM,MUS,K,M,BACHELOR,M,,
9/25/11,ESHETI,10:54:00 AM,MUS,K,M,BACHELOR,F,,
9/25/11,ESHETI,10:54:18 AM,MUS,K,M,BACHELOR,,VG1VG2VG1,UBM
9/25/11,ESHETI,10:56:04 AM,MUS,K,M,BACHELOR,M,,
9/25/11,ESHETI,10:56:25 AM,MUS,K,M,BACHELOR,R,,
9/25/11,ESHETI,10:56:29 AM,MUS,K,M,BACHELOR,,L@U,
9/25/11,ESHETI,10:58:00 AM,MUS,K,M,BACHELOR,NB,,
9/25/11,ESHETI,10:58:14 AM,MUS,K,M,BACHELOR,,L@U,
9/25/11,ESHETI,10:58:34 AM,MUS,K,M,BACHELOR,,U1,
9/25/11,ESHETI,10:59:16 AM,MUS,K,M,BACHELOR,,VG1VY1,
9/25/11,ESHETI,10:59:34 AM,MUS,K,M,BACHELOR,,L@U,
9/25/11,ESHETI,11:00:03 AM,MUS,K,M,BACHELOR,,L@U,
9/25/11,ESHETI,11:00:24 AM,MUS,K,M,BACHELOR,,U1,
9/25/11,ESHETI,11:00:35 AM,MUS,K,M,BACHELOR,,VY1,
9/25/11,ESHETI,11:01:21 AM,MUS,K,M,BACHELOR,,L@U,
9/25/11,ESHETI,11:01:32 AM,MUS,K,M,BACHELOR,,U1,
9/25/11,ESHETI,11:02:03 AM,MUS,K,M,BACHELOR,,VG2VG1VY1,UBM
9/25/11,ESHETI,11:02:14 AM,MUS,K,M,BACHELOR,NB,,
9/25/11,ESHETI,11:03:10 AM,MUS,K,M,BACHELOR,,VG1VM1,
9/25/11,ESHETI,11:03:11 AM,MUS,K,M,BACHELOR,M,,
9/25/11,ESHETI,11:03:58 AM,MUS,K,M,BACHELOR,F,,
9/25/11,ESHETI,11:04:16 AM,MUS,K,M,BACHELOR,,VG1VG2VM1VM2,REL
9/25/11,ESHETI,11:04:53 AM,MUS,K,M,BACHELOR,,VG2VG1,REL
9/25/11,ESHETI,11:05:32 AM,MUS,K,M,BACHELOR,,VG1VG2VM2,REL
9/25/11,ESHETI,11:06:23 AM,MUS,K,M,BACHELOR,,VG1VM1,
9/25/11,ESHETI,11:06:27 AM,MUS,K,M,BACHELOR,M,,
9/25/11,ESHETI,11:06:45 AM,MUS,K,M,BACHELOR,F,,
9/25/11,ESHETI,11:07:03 AM,MUS,K,M,BACHELOR,,VG1VG2VM1,REL
9/25/11,ESHETI,11:07:40 AM,MUS,K,M,BACHELOR,NB,,
9/25/11,ESHETI,11:07:52 AM,MUS,K,M,BACHELOR,NB,,
9/25/11,ESHETI,11:07:55 AM,MUS,K,M,BACHELOR,END,,
9/25/11,ESHETI,11:09:30 AM,KET,K,M,BACHELOR,START,,
9/25/11,ESHETI,11:09:31 AM,KET,K,M,BACHELOR,F,,
9/25/11,ESHETI,11:10:53 AM,KET,K,M,BACHELOR,M,,
9/25/11,ESHETI,11:11:19 AM,KET,K,M,BACHELOR,,VG1VG2VG1,SAM
9/25/11,ESHETI,11:11:22 AM,KET,K,M,BACHELOR,F,,
9/25/11,ESHETI,11:11:55 AM,KET,K,M,BACHELOR,M,,
9/25/11,ESHETI,11:12:26 AM,KET,K,M,BACHELOR,F,,
9/25/11,ESHETI,11:12:42 AM,KET,K,M,BACHELOR,,VG2VG1,ONI
9/25/11,ESHETI,11:13:26 AM,KET,K,M,BACHELOR,M,,
9/25/11,ESHETI,11:14:05 AM,KET,K,M,BACHELOR,R,,
9/25/11,ESHETI,11:14:08 AM,KET,K,M,BACHELOR,,L@U,
9/25/11,ESHETI,11:14:14 AM,KET,K,M,BACHELOR,M,,
9/25/11,ESHETI,11:15:13 AM,KET,K,M,BACHELOR,NB,,
9/25/11,ESHETI,11:15:14 AM,KET,K,M,BACHELOR,F,,
9/25/11,ESHETI,11:15:35 AM,KET,K,M,BACHELOR,,VG1VG2VM2,REL
9/25/11,ESHETI,11:18:34 AM,KET,K,M,BACHELOR,,VG2VG1VM1,ONI
9/25/11,ESHETI,11:19:04 AM,KET,K,M,BACHELOR,M,,
9/25/11,ESHETI,11:20:12 AM,KET,K,M,BACHELOR,NB,,
9/25/11,ESHETI,11:20:14 AM,KET,K,M,BACHELOR,F,,
9/25/11,ESHETI,11:22:33 AM,KET,K,M,BACHELOR,M,,
9/25/11,ESHETI,11:23:16 AM,KET,K,M,BACHELOR,,VG1,
9/25/11,ESHETI,11:23:18 AM,KET,K,M,BACHELOR,F,,
9/25/11,ESHETI,11:26:09 AM,KET,K,M,BACHELOR,NB,,
9/25/11,ESHETI,11:26:13 AM,KET,K,M,BACHELOR,END,,
9/26/11,ESHETI,8:26:27 AM,MAY,K,M,BACHELOR,START,,
9/26/11,ESHETI,8:26:29 AM,MAY,K,M,BACHELOR,R,,
9/26/11,ESHETI,8:26:38 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,8:26:45 AM,MAY,K,M,BACHELOR,R,,
9/26/11,ESHETI,8:27:10 AM,MAY,K,M,BACHELOR,,VG1VY1,
9/26/11,ESHETI,8:27:18 AM,MAY,K,M,BACHELOR,,L@U,
9/26/11,ESHETI,8:28:25 AM,MAY,K,M,BACHELOR,,VG1,
9/26/11,ESHETI,8:28:56 AM,MAY,K,M,BACHELOR,S,,
9/26/11,ESHETI,8:28:57 AM,MAY,K,M,BACHELOR,,A2VG1VG2G2,OJM
9/26/11,ESHETI,8:29:35 AM,MAY,K,M,BACHELOR,,G1,OJM
9/26/11,ESHETI,8:30:06 AM,MAY,K,M,BACHELOR,,G3,OJM
9/26/11,ESHETI,8:31:12 AM,MAY,K,M,BACHELOR,,GZ,OJM
9/26/11,ESHETI,8:31:13 AM,MAY,K,M,BACHELOR,R,,
9/26/11,ESHETI,8:31:20 AM,MAY,K,M,BACHELOR,,L2,OJM
9/26/11,ESHETI,8:31:30 AM,MAY,K,M,BACHELOR,,U1,
9/26/11,ESHETI,8:31:59 AM,MAY,K,M,BACHELOR,NB,,
9/26/11,ESHETI,8:32:51 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,8:33:02 AM,MAY,K,M,BACHELOR,,VG1,
9/26/11,ESHETI,8:33:04 AM,MAY,K,M,BACHELOR,R,,
9/26/11,ESHETI,8:33:34 AM,MAY,K,M,BACHELOR,,VY1,
9/26/11,ESHETI,8:33:58 AM,MAY,K,M,BACHELOR,,VG1VY1,
9/26/11,ESHETI,8:34:24 AM,MAY,K,M,BACHELOR,,A2VG2VG1G1,ASL
9/26/11,ESHETI,8:34:25 AM,MAY,K,M,BACHELOR,S,,
9/26/11,ESHETI,8:34:43 AM,MAY,K,M,BACHELOR,,VG1W1VG2G2K2,ASL
9/26/11,ESHETI,8:34:51 AM,MAY,K,M,BACHELOR,,G3,ASL
9/26/11,ESHETI,8:35:16 AM,MAY,K,M,BACHELOR,,G2,ASL
9/26/11,ESHETI,8:35:45 AM,MAY,K,M,BACHELOR,,VG2VG1G1,ASL
9/26/11,ESHETI,8:36:58 AM,MAY,K,M,BACHELOR,NB,,
9/26/11,ESHETI,8:37:04 AM,MAY,K,M,BACHELOR,,GZ,ASL
9/26/11,ESHETI,8:37:05 AM,MAY,K,M,BACHELOR,R,,
9/26/11,ESHETI,8:37:13 AM,MAY,K,M,BACHELOR,,L1,ASL
9/26/11,ESHETI,8:37:14 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,8:37:21 AM,MAY,K,M,BACHELOR,R,,
9/26/11,ESHETI,8:37:40 AM,MAY,K,M,BACHELOR,,VG1VY1,
9/26/11,ESHETI,8:40:07 AM,MAY,K,M,BACHELOR,,VG2VG1,ASL
9/26/11,ESHETI,8:42:04 AM,MAY,K,M,BACHELOR,NB,,
9/26/11,ESHETI,8:42:09 AM,MAY,K,M,BACHELOR,NB,,
9/26/11,ESHETI,8:42:11 AM,MAY,K,M,BACHELOR,END,,
9/26/11,ESHETI,8:42:38 AM,ASL,K,M,BACHELOR,START,,
9/26/11,ESHETI,8:42:39 AM,ASL,K,M,BACHELOR,R,,
9/26/11,ESHETI,8:44:49 AM,ASL,K,M,BACHELOR,,VG1VY1VG2,MAY
9/26/11,ESHETI,8:45:26 AM,ASL,K,M,BACHELOR,,L@NBMF,
9/26/11,ESHETI,8:46:27 AM,ASL,K,M,BACHELOR,,VY1,
9/26/11,ESHETI,8:46:29 AM,ASL,K,M,BACHELOR,M,,
9/26/11,ESHETI,8:46:44 AM,ASL,K,M,BACHELOR,,A1,MAY
9/26/11,ESHETI,8:46:45 AM,ASL,K,M,BACHELOR,R,,
9/26/11,ESHETI,8:47:48 AM,ASL,K,M,BACHELOR,,L@NBMF,
9/26/11,ESHETI,8:48:15 AM,ASL,K,M,BACHELOR,NB,,
9/26/11,ESHETI,8:48:35 AM,ASL,K,M,BACHELOR,,VG2VG1,MAY
9/26/11,ESHETI,8:48:48 AM,ASL,K,M,BACHELOR,,L2,MAY
9/26/11,ESHETI,8:49:16 AM,ASL,K,M,BACHELOR,,VG1VG2VY1,MAY
9/26/11,ESHETI,8:49:36 AM,ASL,K,M,BACHELOR,,VG1VM1,
9/26/11,ESHETI,8:50:04 AM,ASL,K,M,BACHELOR,,VG2VG1VM1VM2,MAY
9/26/11,ESHETI,8:50:28 AM,ASL,K,M,BACHELOR,,VG1VY1,
9/26/11,ESHETI,8:51:21 AM,ASL,K,M,BACHELOR,,VG1VG2,MAY
9/26/11,ESHETI,8:52:34 AM,ASL,K,M,BACHELOR,M,,
9/26/11,ESHETI,8:52:53 AM,ASL,K,M,BACHELOR,,VG1,
9/26/11,ESHETI,8:52:57 AM,ASL,K,M,BACHELOR,R,,
9/26/11,ESHETI,8:53:02 AM,ASL,K,M,BACHELOR,NB,,
9/26/11,ESHETI,8:53:24 AM,ASL,K,M,BACHELOR,,VG2VG1,MAY
9/26/11,ESHETI,8:53:26 AM,ASL,K,M,BACHELOR,M,,
9/26/11,ESHETI,8:53:38 AM,ASL,K,M,BACHELOR,F,,
9/26/11,ESHETI,8:54:18 AM,ASL,K,M,BACHELOR,M,,
9/26/11,ESHETI,8:54:24 AM,ASL,K,M,BACHELOR,,VG1VM1,
9/26/11,ESHETI,8:54:26 AM,ASL,K,M,BACHELOR,F,,
9/26/11,ESHETI,8:54:59 AM,ASL,K,M,BACHELOR,R,,
9/26/11,ESHETI,8:55:00 AM,ASL,K,M,BACHELOR,M,,
9/26/11,ESHETI,8:55:06 AM,ASL,K,M,BACHELOR,F,,
9/26/11,ESHETI,8:55:57 AM,ASL,K,M,BACHELOR,,VG1,
9/26/11,ESHETI,8:56:27 AM,ASL,K,M,BACHELOR,M,,
9/26/11,ESHETI,8:56:35 AM,ASL,K,M,BACHELOR,F,,
9/26/11,ESHETI,8:57:48 AM,ASL,K,M,BACHELOR,NB,,
9/26/11,ESHETI,8:57:52 AM,ASL,K,M,BACHELOR,END,,
9/26/11,ESHETI,9:34:15 AM,MAY,K,M,BACHELOR,START,,
9/26/11,ESHETI,9:34:16 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:35:24 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:35:44 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:35:59 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:36:18 AM,MAY,K,M,BACHELOR,,VI1,
9/26/11,ESHETI,9:36:22 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:36:27 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:36:35 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:36:52 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:37:06 AM,MAY,K,M,BACHELOR,,VG2VG1,ASL
9/26/11,ESHETI,9:37:07 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:38:22 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:39:01 AM,MAY,K,M,BACHELOR,,VG1VG2VM1,ASL
9/26/11,ESHETI,9:39:02 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:39:08 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:39:44 AM,MAY,K,M,BACHELOR,NB,,
9/26/11,ESHETI,9:39:47 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:40:22 AM,MAY,K,M,BACHELOR,,A2,ASL
9/26/11,ESHETI,9:40:47 AM,MAY,K,M,BACHELOR,,L2,ASL
9/26/11,ESHETI,9:40:54 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:41:06 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:41:17 AM,MAY,K,M,BACHELOR,,VG1,
9/26/11,ESHETI,9:41:38 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:41:52 AM,MAY,K,M,BACHELOR,,VG1VM1,
9/26/11,ESHETI,9:42:02 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:42:15 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:42:36 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:43:07 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:43:31 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:43:55 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:44:05 AM,MAY,K,M,BACHELOR,,VG2VG1,ASL
9/26/11,ESHETI,9:44:10 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:44:28 AM,MAY,K,M,BACHELOR,NB,,
9/26/11,ESHETI,9:44:35 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:45:02 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:46:20 AM,MAY,K,M,BACHELOR,,VG1VG2VG1,ASL
9/26/11,ESHETI,9:46:24 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:46:42 AM,MAY,K,M,BACHELOR,,VG1,
9/26/11,ESHETI,9:46:43 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:47:35 AM,MAY,K,M,BACHELOR,,VG2VG1VM1,ASL
9/26/11,ESHETI,9:48:41 AM,MAY,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:48:57 AM,MAY,K,M,BACHELOR,,VI1,
9/26/11,ESHETI,9:48:58 AM,MAY,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:49:17 AM,MAY,K,M,BACHELOR,,VG1VG2,ASL
9/26/11,ESHETI,9:49:23 AM,MAY,K,M,BACHELOR,NB,,
9/26/11,ESHETI,9:49:25 AM,MAY,K,M,BACHELOR,END,,
9/26/11,ESHETI,9:49:45 AM,ASL,K,M,BACHELOR,START,,
9/26/11,ESHETI,9:49:47 AM,ASL,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:50:57 AM,ASL,K,M,BACHELOR,,VG1,
9/26/11,ESHETI,9:51:57 AM,ASL,K,M,BACHELOR,,VG2VG1,MAY
9/26/11,ESHETI,9:52:05 AM,ASL,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:52:09 AM,ASL,K,M,BACHELOR,F,,
9/26/11,ESHETI,9:53:13 AM,ASL,K,M,BACHELOR,,VG1,
9/26/11,ESHETI,9:53:16 AM,ASL,K,M,BACHELOR,M,,
9/26/11,ESHETI,9:53:31 AM,ASL,K,M,BACHELOR,F,,
